propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice
110273216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/3b/39/1400414550.webp,ALAMILLO875,23,154995,flat,sale,65,2,1,calle Punta Mala,Murcia,Mazarrón,Puerto de Mazarrón,es,37.58,-1.248,FALSE,https://www.idealista.com/inmueble/110273216/,"¡EN EXCLUSIVA! BLUE MED INVEST pone en venta este bonito apartamento en la zona de El Alamillo, en Puerto de Mazarrón, . Situado en un residencial con piscina comunitaria a tan solo 400 metros de la playa, esta vivienda es ideal para disfrutar de la costa y del clima mediterráneo. La propiedad cuenta con 65.00 m. de superficie construida distribuidos en salón con cocina americana, 2 habitaciones dobles y 1 baño. Se encuentra en perfecto estado, se entrega totalmente amueblado y con la cocina completamente equipada. Además, cuenta con armarios empotrados, aire acondicionado y calefacción por split tanto en el salón como en el dormitorio principal. Además, el apartamento cuenta con dos terrazas, una totalmente acristalada que comunica con el dormitorio y otra descubierta más amplia, con barbacoa. Ambas ofrecen vistas despejadas a la piscina, incluso se puede ver el mar! No pierdas la oportunidad de visitarlo y convertirlo en tu nuevo hogar junto al mar!  Llámanos y concertamos una visita: BLUE MED INVEST   REF: ALAMILLO875.",TRUE,good,FALSE,2385,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,1,TRUE,El Alamillo,FALSE,NA,154995,€,NA,NA,NA,NA,NA,flat,NA,"El Alamillo, Mazarrón",Piso en calle Punta Mala,Top,NA
109994700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/b2/4f/1392069992.webp,BAHIA862,19,143000,flat,sale,52,2,1,calle Sierra de la Pila,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5659,-1.2647,FALSE,https://www.idealista.com/inmueble/109994700/,"BLUE MED INVEST pone en venta este coqueto apartamento con piscina comunitaria en la zona de Via Axial en Puerto de Mazarrón, a 500 metros de la playa y muy próximo a todo tipo de servicios: supermercados, centro médico, parada de autobuses, colegios y zonas infantiles.  Orientado al oeste y con 52.81 metros de superficie construida, consta de salón - cocina americana, 2 habitaciones dobles, 1 baño completo y terraza. Se encuentra en buen estado y se entrega totalmente amueblado y equipado listo para entrar a vivir, cuenta con armarios empotrados, aire acondicionado y calefacción por split, ventiladores de techo y rejas de seguridad.  Además, el edificio del que forma parte cuenta con acceso para personas de movilidad reducida, ascensor, plazas de parking comunitarias y piscina. Todo lo necesario y más para tu comodidad, esta vivienda es ideal para pasar tus vacaciones soñadas o incluso como inversión para alquiler.  Llámanos y concertamos una visita: BLUE MED INVEST   REF: BAHIA862.",FALSE,good,FALSE,2750,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,1,TRUE,Bahía,TRUE,NA,143000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Bahía, Mazarrón",Piso en calle Sierra de la Pila,Top,NA
109316290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/bb/d9/1370846183.webp,PASEO817,23,149900,flat,sale,72,3,1,calle Mayor,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5646,-1.2609,FALSE,https://www.idealista.com/inmueble/109316290/,"¡VENTA EN EXCLUSIVA DE BLUE MED INVEST!  Descubre este acogedor piso en segunda planta con ascensor, situado en la mejor zona de Puerto de Mazarrón, junto al Paseo Marítimo y en pleno centro. Con una ubicación inmejorable, cuenta con acceso directo tanto a las calles comerciales (tiendas, supermercados y farmacias) como al paseo marítimo, teniendo la playa a solo unos pasos. La vivienda dispone de 72 m2 construidos, distribuidos en 3 dormitorios dobles, un baño completo reformado, cocina independiente con lavadero, y un luminoso salón con salida a terraza. Además, cuenta con aire acondicionado por split (frío y calor) y se vende totalmente amueblado y en muy buen estado. Gracias a su terraza agradable y orientación norte, es un piso perfecto para disfrutar de la brisa del mar durante todo el año. Ideal tanto como residencia habitual, segunda vivienda o inversión. ¡No dejes pasar esta oportunidad y visítalo!  Llámanos y concertamos una visita: BLUE MED INVEST   REF: PASEO817.",FALSE,good,FALSE,2082,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,2,TRUE,Puerto,TRUE,NA,149900,€,NA,NA,NA,NA,NA,flat,NA,"Puerto, Mazarrón",Piso en calle Mayor,Top,NA
110050817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/25/f1/1393703859.webp,BAHIA867,22,136000,flat,sale,59,2,1,calle Mar Caribe,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5618,-1.2744,FALSE,https://www.idealista.com/inmueble/110050817/,"BLUE MED INVEST vende este fantástico apartamento en planta baja totalmente reformado y listo para entrar a vivir en la codiciada zona de Bahía, en Puerto de Mazarrón. La vivienda cuenta con un luminoso salón con cocina americana, 2 habitaciones dobles, 1 baño completo, además de plaza de aparcamiento asignada y trastero dentro de la propia vivienda, muy práctico y accesible. Con 60 m2 construidos, el apartamento se presenta en perfecto estado, totalmente amueblado y equipado, incluyendo rejas de seguridad. Forma parte de una urbanización vallada que dispone de jardines y zonas infantiles comunitarias, lo que la convierte en una opción ideal tanto para familias como para inversión vacacional. Su ubicación es inmejorable: a tan solo 400 metros de la playa de Bahía, una de las mejores de la zona. Una oportunidad única para disfrutar del mar y la comodidad en uno de los destinos más solicitados de la costa murciana. Llámanos y concertamos una visita: BLUE MED INVEST   REF: BAHIA861.",TRUE,good,FALSE,2305,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,136000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Bahía, Mazarrón",Piso en calle Mar Caribe,Top,NA
94305808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/2b/89/1104822081.webp,BAHIADUPLEX116,26,189900,duplex,sale,104,4,2,via Axial,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5658,-1.2704,FALSE,https://www.idealista.com/inmueble/94305808/,"INOMILIARIA BLUE MED INVEST DUPLEX EN BAHÍA, PUERTO DE MAZARRÓN. Desde el salón de esta vivienda se puede ver La Isla y caminando puedes llegar a esta playa en sólo 8 minutos. Este dúplex con terraza al frente tiene todo lo que necesitas para disfrutar de tus vacaciones o incluso para vivir el día a día. Cuenta con cuatro dormitorios, tres arriba y uno abajo. Tiene dos baños completos, el de la planta baja recientemente reformado. El patio trasero está habilitado para cocinar fuera si prefieres mantener la casa libre de olores. La cocina está abierta al salón y tiene una ventana tipo pasa platos junto a la mesa del comedor. En el salón, junto a la cocina, hay un pequeño trastero que se puede utilizar como despensa si lo prefieres. Las escaleras que conducen a la planta de arriba tienen los peldaños anchos y no muy altos. Todas las ventanas tienen rejas y algunas de ellas mosquiteras también. La carpintería es de madera con mallorquinas. La terraza es amplia y soleada, y tiene una pérgola de madera. Mejor ver en persona, llámanos y visítala sin compromiso: Blue Med Invest 968 595 684 Ref. BAHIADUPLEX116.",TRUE,good,FALSE,1826,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,189900,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"Bahía, Mazarrón",Dúplex en via Axial,Top,NA
110308611,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/53/03/1422764294.webp,BAHIA876,36,290000,duplex,sale,105,4,3,calle de la Isla,Murcia,Mazarrón,Puerto de Mazarrón,es,37.562,-1.2685,FALSE,https://www.idealista.com/inmueble/110308611/,"Se vende magnífico dúplex en esquina en el Puerto de Mazarrón, zona Bahía, con orientación sureste y vistas despejadas. La vivienda se encuentra en muy buen estado, parcialmente amueblada y lista para entrar a vivir, a tan solo 450 metros de la playa. Cuenta con 105,73 m2 de superficie construida sobre una parcela de 202 m2, con aparcamiento dentro de la parcela, trastero y amplios espacios exteriores. Dispone de 4 habitaciones dobles, 3 baños completos y se distribuye en tres plantas. En la planta baja encontramos un luminoso salón con aire acondicionado frío/calor por split, cocina independiente con despensa, una habitación doble y un baño completo. La primera planta alberga tres habitaciones dobles, destacando la principal con baño en suite y terraza privada, además de un segundo baño completo. En la última planta dispone de una buhardilla destinada a espacio de almacenamiento con acceso a una amplia terraza solárium. En el exterior, la parcela en esquina ofrece una zona techada de barbacoa, piscina privada, terraza, ducha exterior, lavadero y espacio para disfrutar del clima mediterráneo. La vivienda está equipada con armarios empotrados, mosquiteras, alarma y rejas de seguridad. Una oportunidad ideal para vivir todo el año o como inversión vacacional en una de las zonas más demandadas del Puerto de Mazarrón. Llámanos y concertamos una visita: BLUE MED INVEST   REF: BAHIA876.",TRUE,good,FALSE,2762,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,290000,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"Bahía, Mazarrón",Dúplex en calle de la Isla,Top,NA
110094012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/fa/b1/1430621306.webp,BAHIANOVA,22,125000,flat,sale,61,2,1,calle Sierra de las Moreras,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5667,-1.2668,FALSE,https://www.idealista.com/inmueble/110094012/,"Descubre Bahía Nova, un edificio completamente reformado y rehabilitado en la zona de Bahía, en Puerto de Mazarrón. La promoción está compuesta por 12 modernos apartamentos, distribuidos en 4 viviendas por planta (planta baja, primera y segunda), cada uno con aproximadamente 61.80 m2 construidos. Cada apartamento ofrece una terraza privada, salón con cocina americana, 2 habitaciones dobles y 1 baño completo, diseñados con una estética contemporánea y materiales de alta calidad que garantizan confort, eficiencia y durabilidad. Las viviendas cuentan con orientación sur, vistas despejadas y una extraordinaria luminosidad, proporcionando un ambiente acogedor durante todo el año.  Las zonas comunes han sido renovadas en su totalidad, ofreciendo amplios espacios con una piscina comunitaria, pavimentos antideslizantes, área de tumbonas y un portal moderno. Además contarán también con terraza comunitaria.  Entre las calidades destacan: - Carpintería interior lacada en blanco. - Suelos de pavimento vinílico SPC, resistente al agua y apto para suelo radiante. - Carpintería exterior de aluminio lacado con doble acristalamiento tipo Climalit. - Mallorquinas de aluminio en exteriores. - Preinstalación de aire acondicionado por splits.  La promoción se encuentra en una ubicación privilegiada, a solo 10 minutos a pie de las playas del Paseo Marítimo y La Isla, y rodeada de todos los servicios necesarios: colegios, supermercados, centro médico, parques, club de pádel y zonas deportivas e infantiles. Una propuesta exclusiva en diseño, situación y calidad, que convierte a Bahía Nova en una gran oportunidad de inversión o residencia. *DESDE 125.000€* *CONSULTAR PRECIOS* Llámanos y concertamos una visita: BLUE MED INVEST +34 968 595 684 REF: BAHIANOVA.",FALSE,good,FALSE,2049,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,125000,€,NA,NA,NA,NA,NA,flat,NA,"Bahía, Mazarrón",Piso en calle Sierra de las Moreras,Top,NA
95171574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/5a/97/1109094066.webp,PLAYAGRANDE140,34,235900,duplex,sale,120,3,2,Barrio Playa Grande-Castellar,Murcia,Mazarrón,Puerto de Mazarrón,es,37.56,-1.2864,FALSE,https://www.idealista.com/inmueble/95171574/,"En inmobiliaria Bluemed invest, tenemos lo que buscas! Este dúplex está listo para coger tus cosas, instalarte y disfrutar de tu casa en la playa! La parcela hace esquina y rodea la vivienda, por lo que el porche delantero y el patio de atrás están conectados por un gran pasillo donde caben varios vehículos, si lo precisas. O puedes utilizarlo de terraza extra y disfrutar de una o de otra según la hora del día y la posición del sol. En la parte de atrás encontramos una gran barbacoa de obra, una zona de lavadero y una ducha exterior, ideal para la vuelta de la playa. El interior de la vivienda está dividido en dos plantas: la planta alta contiene 2 dormitorios dobles, ambos con armario empotrado y el principal con un gran balcón que da a la fachada de la casa, y un baño completo; la planta de abajo alberga el tercer dormitorio, la cocina independiente con salida a la parte trasera de la parcela, y el salón comedor con chimenea y con dos armarios despenseros/trasteros muy útiles que aprovechan el hueco de la escalera. Esta propiedad se encuentra a menos de 200 metros de la playa! Puedes ir a darte un baño y volver caminando en solo unos minutos. No esperes, llámanos ahora: Blue Med Invest   Ref. PLAYAGRANDE140.",TRUE,good,FALSE,1966,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Playa Grande-Castellar,FALSE,NA,235900,€,NA,NA,NA,NA,NA,flat,duplex,"Playa Grande-Castellar, Mazarrón",Dúplex,Top,NA
111272305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c4/75/1431215917.webp,PLOT 6,53,565000,chalet,sale,101,3,2,"calle Infanta Cristina, 10",Murcia,Los Alcázares,Las Lomas del Rame-Bahía Bella,es,37.7232,-0.8699,TRUE,https://www.idealista.com/obra-nueva/111272305/,"NUEVA PROMOCIÓN INMOBILIARIA EN SERENA GOLF Apartamentos y Villas de Lujo con Vistas al Golf y Cerca del Mar Menor Apartamentos de Obra Nueva 2 Dormitorios y 2 Baños desde 269.000 € Áticos de 3 Dormitorios y 2 Baños con solárium desde 455.000 €  En zona común de apartamentos, piscina de gran tamaño con zona infantil y zona relax. Plaza de aparcamiento y trastero incluido en el precio Villas Independientes 3 Dormitorios y 2 Baños desde 565.000 € Con piscina privada y jardín exclusivo •A todos nuestros clientes les obsequiamos con un bono para electrodomésticos y/o muebles, además de la gestión de Keyholding durante un año sin coste. Calidades de Alta Gama en todas las Viviendas Cocina amueblada en tonos crudo y madera (otros acabados disponibles) Encimera de 2cm de Silestone® o Compac® en apartamentos y en porcelánico de gran formato de 12mm de espesor en las villas. Campana extractora superior encastrada Solados de gres porcelánico de gran formato 60x60 en apartamentos y 100x100 en áticos y villas (colores a elegir por el cliente dentro de la gama propuesta), exterior de las villas en acabados madera Puerta principal de seguridad acorazada, exterior en marrón e interior blanco en apartamentos y color madera e interior blanco en villas  Puertas de paso y armarios de DM lacadas en blanco e interiores de armarios en melamina con cajoneras, baldas y barra de colgar. Mueble de baño suspendido con dos cajones y lavabo de porcelana vitrificada en blanco en baño. Encimera porcelánica y doble seno apoyado en baño en suite de villa. Ducha de pavimento continuo porcelánico con canal de recogida en acero y mampara de ducha con vidrio fijo transparente con hueco de acceso libre. Inodoro con cisterna empotrada en el muro, en las villas además será de tipo suspendido. Grifos y duchas en acabado cromado Preinstalación de aire acondicionado Agua caliente mediante sistema aerotérmico acumulador de 110l Todos los servicios al alcance: supermercados, restaurantes, transporte y más. Ubicación Privilegiada Situadas en el exclusivo Serena Golf, con vistas al campo de golf A solo 1,5 km de las playas del Mar Menor.",FALSE,newdevelopment,TRUE,5594,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,565000,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Las Lomas del Rame-Bahía Bella, Los Alcázares","Casa independiente en calle Infanta Cristina, 10",Top,NA
111272139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/2d/3a/1431208400.webp,1.0.5,56,269000,flat,sale,76,2,2,"calle Infanta Cristina, 10",Murcia,Los Alcázares,Las Lomas del Rame-Bahía Bella,es,37.7232,-0.8699,TRUE,https://www.idealista.com/obra-nueva/111272139/,"""NUEVA PROMOCIÓN INMOBILIARIA EN SERENA GOLF Apartamentos y Villas de Lujo con Vistas al Golf y Cerca del Mar Menor Apartamentos de Obra Nueva 2 Dormitorios y 2 Baños desde 269.000 € Áticos de 3 Dormitorios y 2 Baños con solárium desde 455.000 €  En zona común de apartamentos, piscina de gran tamaño con zona infantil y zona relax. Plaza de aparcamiento y trastero incluido en el precio Villas Independientes 3 Dormitorios y 2 Baños desde 565.000 € Con piscina privada y jardín exclusivo •A todos nuestros clientes les obsequiamos con un bono para electrodomésticos y/o muebles, además de la gestión de Keyholding durante un año sin coste. Calidades de Alta Gama en todas las Viviendas Cocina amueblada en tonos crudo y madera (otros acabados disponibles) Encimera de 2cm de Silestone® o Compac® en apartamentos y en porcelánico de gran formato de 12mm de espesor en las villas. Campana extractora superior encastrada Solados de gres porcelánico de gran formato 60x60 en apartamentos y 100x100 en áticos y villas (colores a elegir por el cliente dentro de la gama propuesta), exterior de las villas en acabados madera Puerta principal de seguridad acorazada, exterior en marrón e interior blanco en apartamentos y color madera e interior blanco en villas  Puertas de paso y armarios de DM lacadas en blanco e interiores de armarios en melamina con cajoneras, baldas y barra de colgar. Mueble de baño suspendido con dos cajones y lavabo de porcelana vitrificada en blanco en baño. Encimera porcelánica y doble seno apoyado en baño en suite de villa. Ducha de pavimento continuo porcelánico con canal de recogida en acero y mampara de ducha con vidrio fijo transparente con hueco de acceso libre. Inodoro con cisterna empotrada en el muro, en las villas además será de tipo suspendido. Grifos y duchas en acabado cromado Preinstalación de aire acondicionado Agua caliente mediante sistema aerotérmico acumulador de 110l Todos los servicios al alcance: supermercados, restaurantes, transporte y más. Ubicación Privilegiada Situadas en el exclusivo Serena Golf, con vistas al campo de golf A solo 1,5 km de las playas del Mar Menor.",FALSE,newdevelopment,TRUE,3539,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,NA,TRUE,FALSE,269000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Las Lomas del Rame-Bahía Bella, Los Alcázares","Piso en calle Infanta Cristina, 10",Top,NA
111271982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/91/a6/1431208328.webp,1.0.4,56,279000,flat,sale,76,2,2,"calle Infanta Cristina, 10",Murcia,Los Alcázares,Las Lomas del Rame-Bahía Bella,es,37.7232,-0.8699,TRUE,https://www.idealista.com/obra-nueva/111271982/,"""NUEVA PROMOCIÓN INMOBILIARIA EN SERENA GOLF Apartamentos y Villas de Lujo con Vistas al Golf y Cerca del Mar Menor Apartamentos de Obra Nueva 2 Dormitorios y 2 Baños desde 269.000 € Áticos de 3 Dormitorios y 2 Baños con solárium desde 455.000 €  En zona común de apartamentos, piscina de gran tamaño con zona infantil y zona relax. Plaza de aparcamiento y trastero incluido en el precio Villas Independientes 3 Dormitorios y 2 Baños desde 565.000 € Con piscina privada y jardín exclusivo •A todos nuestros clientes les obsequiamos con un bono para electrodomésticos y/o muebles, además de la gestión de Keyholding durante un año sin coste. Calidades de Alta Gama en todas las Viviendas Cocina amueblada en tonos crudo y madera (otros acabados disponibles) Encimera de 2cm de Silestone® o Compac® en apartamentos y en porcelánico de gran formato de 12mm de espesor en las villas. Campana extractora superior encastrada Solados de gres porcelánico de gran formato 60x60 en apartamentos y 100x100 en áticos y villas (colores a elegir por el cliente dentro de la gama propuesta), exterior de las villas en acabados madera Puerta principal de seguridad acorazada, exterior en marrón e interior blanco en apartamentos y color madera e interior blanco en villas  Puertas de paso y armarios de DM lacadas en blanco e interiores de armarios en melamina con cajoneras, baldas y barra de colgar. Mueble de baño suspendido con dos cajones y lavabo de porcelana vitrificada en blanco en baño. Encimera porcelánica y doble seno apoyado en baño en suite de villa. Ducha de pavimento continuo porcelánico con canal de recogida en acero y mampara de ducha con vidrio fijo transparente con hueco de acceso libre. Inodoro con cisterna empotrada en el muro, en las villas además será de tipo suspendido. Grifos y duchas en acabado cromado Preinstalación de aire acondicionado Agua caliente mediante sistema aerotérmico acumulador de 110l Todos los servicios al alcance: supermercados, restaurantes, transporte y más. Ubicación Privilegiada Situadas en el exclusivo Serena Golf, con vistas al campo de golf A solo 1,5 km de las playas del Mar Menor.",FALSE,newdevelopment,TRUE,3671,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,NA,TRUE,FALSE,279000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Las Lomas del Rame-Bahía Bella, Los Alcázares","Piso en calle Infanta Cristina, 10",Top,NA
110103192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/3d/b8/1416239915.webp,2998,56,299000,chalet,sale,100,3,2,"calle Cabo Vilano, 9",Murcia,San Javier,Santiago de la Ribera,es,37.7982,-0.8173,TRUE,https://www.idealista.com/inmueble/110103192/,"OPORTUNIDAD! CHALET TOTALMENTE INDEPENDIENTE EN ZONA EXCLUSIVA DE SAN JAVIER Chalet en planta baja en la mejor zona de San Javier con todos los servicios próximos como Institutos, Colegios, Supermercados, Policía, Centro de Salud, etc.. . a tan sólo 800 metros de la playa de Santiago de la Ribera. Se compone de 3 dormitorios con armarios empotrados uno de ellos con el baño en Suite dentro del mismo dormitorio, 2 baños completos ambos con ventana, salón comedor muy amplio y con un altillo y acceso desde el mismo salón, cocina independiente amplia amueblada con electrodomésticos, aire acondicionado, jardín muy amplio dando toda la vuelta a la vivienda, zona de lavadero y garaje. Posibilidad de hacer una amplia piscina en el jardín...",TRUE,good,FALSE,2990,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,299000,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Santiago de la Ribera, San Javier","Casa independiente en calle Cabo Vilano, 9",Top,NA
108297652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/e0/48/1339918733.webp,PLAYAGRANDE753,24,265000,duplex,sale,84,3,2,avenida del Castellar,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5629,-1.2919,FALSE,https://www.idealista.com/inmueble/108297652/,"BLUE MED INVEST presenta este dúplex en Playa Grande, Puerto de Mazarrón, ofrece un interior cómodo y funcional. Cuenta con una superficie construida de 84 m2 sobre una parcela de 91 m2. La vivienda está en buen estado y se distribuye en dos plantas. La vivienda cuenta con un amplio salón y una cocina totalmente equipada, que además incluye una despensa, con 3 habitaciones dobles y 2 baños. Una de las habitaciones se encuentra en la planta baja, lo que aporta comodidad y la habitación principal dispone de una terraza privada con vistas despejadas. La carpintería interior es de madera, el suelo es de gres y las ventanas son de aluminio. La orientación sur permite una excelente entrada de luz natural, haciendo que todas las estancias sean especialmente luminosas. Además, dispone de ventiladores de techo, armarios empotrados y se vende amueblado.  En el exterior, al frente, cuenta con un porche acogedor, ideal para disfrutar del aire libre. En la parte trasera, hay un patio con espacio suficiente para aparcar un coche, además de un trastero y una ducha exterior, perfecta para después de la playa, también incluye un área de lavadero.  Situado a tan solo 100 metros del mar, esta propiedad combina ubicación, comodidad y funcionalidad en un entorno costero privilegiado. Llámanos y concertamos una visita: BLUE MED INVEST   REF: PLAYAGRANDE753.",TRUE,good,FALSE,3155,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Playa Grande-Castellar,FALSE,NA,265000,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"Playa Grande-Castellar, Mazarrón",Dúplex en avenida del Castellar,Top,NA
110808835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/1f/8b/1416193679.webp,001225,25,134900,flat,sale,60,2,1,calle Antoñita Moreno,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5643,-1.2726,FALSE,https://www.idealista.com/inmueble/110808835/,"PLANTA BAJA REFORMADA CON PARKING EN BAHÍA – REF 1225 Te presentamos este fantástico apartamento en planta baja totalmente reformado, ubicado en la zona de Bahía, en Puerto de Mazarrón, a solo 400 metros de la playa. Cuenta con 60 m2 construidos distribuidos en un luminoso salón con cocina semiabierta, 2 dormitorios dobles y 1 baño completo. Se vende completamente amueblado y con aire acondicionado instalado, listo para entrar a vivir. Incluye plaza de aparcamiento asignada y dispone de un práctico espacio de almacenamiento dentro de la vivienda. Además, cuenta con rejas de seguridad para mayor tranquilidad. Forma parte de una urbanización cerrada con jardines y zonas infantiles, ideal tanto como residencia habitual, segunda vivienda o inversión vacacional. Una opción cómoda, funcional y muy bien ubicada cerca del mar. � Llámanos y ven a visitarla. INMOBILIARIA EL PUERTO � TLF:  � � REF 1225.",TRUE,good,FALSE,2248,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,bj,TRUE,Bahía,FALSE,NA,134900,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Bahía, Mazarrón",Piso en calle Antoñita Moreno,Top,NA
